DATA_BASE,UF,MUNICIPIO,NOME_INSTITUICAO,VERBETE_160_OPERACOES_DE_CREDITO,VERBETE_420_DEPOSITOS_DE_POUPANCA,VERBETE_432_DEPOSITOS_A_PRAZO
199402,SC,FLORIANOPOLIS,BCO MERCANTIL DO BRASIL S.A.,808502458.0,0.0,0.0
199402,SC,FLORIANOPOLIS,BCO ITAÚ BBA S.A.,117270314.0,266668156.0,1706583.0
199402,SC,FLORIANOPOLIS,BCO CREDITO REAL MG S.A.,81484688.0,579357310.0,7515588.0
199402,SC,FLORIANOPOLIS,BCO ABC BRASIL S.A.,40000.0,0.0,0.0
199402,SC,FLORIANOPOLIS,BCO ABN AMRO REAL S.A.,0.0,0.0,0.0
199402,SC,FLORIANOPOLIS,BCO FININVEST S.A.,0.0,0.0,0.0
199402,SC,FLORIANOPOLIS,BCO BRADESCO BERJ S.A.,152630869.0,181511960.0,476907115.0
199402,SC,FLORIANOPOLIS,UNIBANCO-UNIAO BCOS BRAS S.A.,1188681459.0,0.0,0.0
199402,SC,FLORIANOPOLIS,BCO TECNICORP S.A.,2260338459.0,0.0,374148804.0
199402,SC,FLORIANOPOLIS,ITAÚ UNIBANCO S.A.,1607187093.0,2608998719.0,229730094.0
199402,SC,FLORIANOPOLIS,BCO BRADESCO S.A.,351382300.0,0.0,1035908760.0
199402,SC,FLORIANOPOLIS,BCO BCN S.A.,479355009.0,0.0,0.0
199402,SC,FLORIANOPOLIS,BCO SUDAMERIS BRASIL S/A,672819841.0,0.0,1232741532.0
199402,SC,FLORIANOPOLIS,BCO MERCANTIL DE SP,101636219.0,0.0,387961079.0
199402,SC,FLORIANOPOLIS,UNICARD BM S.A.,390049048.0,206106237.0,3419403.0
199402,SC,FLORIANOPOLIS,BCO DIBENS S.A.,284604131.0,0.0,0.0
199402,SC,FLORIANOPOLIS,BCO COM E INV SUDAMERIS S.A.,96719664.0,0.0,4972287.0
199402,SC,FLORIANOPOLIS,BCO EST SAO PAULO S.A. BANESPA,227726127.0,1695564383.0,6759173360.0
199402,SC,FLORIANOPOLIS,BCO BANESTADO S.A.,966850905.0,0.0,0.0
199402,SC,FLORIANOPOLIS,BANCO SISTEMA,835759487.0,6901158404.0,2512016009.0
199402,SC,FLORIANOPOLIS,BCO VR S.A.,3491180.0,0.0,0.0
199402,SC,FLORIANOPOLIS,BCO DO EST. DE SC S.A.,123160041870.0,0.0,62128322264.0
199402,SC,FLORIANOPOLIS,BCO SANTANDER (BRASIL) S.A.,2299700941.0,1764850506.0,1885365262.0
199402,SC,FLORIANOPOLIS,BCR BCO CRED. REAL S.A.,985698423.0,0.0,693938411.0
199402,SC,FLORIANOPOLIS,BCO DO ESTADO DO RS S.A.,660235218.0,689526190.0,28629151.0
199402,SC,FLORIANOPOLIS,FICRISA AXELRUD S/A CFI,542516329.0,0.0,0.0
199403,SC,ITAJAI,BCO DO BRASIL S.A.,9341767880.0,3530021726.0,1981531633.0
199403,SC,ITAJAI,BCO REAL S.A.,1120896823.0,0.0,29770418.0
199403,SC,ITAJAI,BCO NACIONAL,877189359.0,0.0,0.0
199403,SC,ITAJAI,UNIBANCO-UNIAO BCOS BRAS S.A.,1178942175.0,0.0,0.0
199403,SC,ITAJAI,ITAÚ UNIBANCO S.A.,1788831076.0,3451540361.0,215755349.0
199403,SC,ITAJAI,BCO BRADESCO S.A.,195022875.0,0.0,169705110.0
199403,SC,ITAJAI,BCO COM E INV SUDAMERIS S.A.,970010265.0,0.0,19659106.0
199403,SC,ITAJAI,BANCO SISTEMA,2077577266.0,4238288262.0,890121789.0
199403,SC,ITAJAI,BCO DO EST. DE SC S.A.,2017824861.0,0.0,25742974.0
199403,SC,ITAJAI,BCO SANTANDER (BRASIL) S.A.,1945426363.0,896511608.0,373604431.0
199403,SC,CRICIUMA,BCO DO BRASIL S.A.,10724831501.0,4653544580.0,1896995847.0
199403,SC,CRICIUMA,BCO REAL S.A.,1658195756.0,0.0,50854675.0
199403,SC,CRICIUMA,BCO NACIONAL,3815796795.0,0.0,0.0
199403,SC,CRICIUMA,BCO BRADESCO BERJ S.A.,1156694794.0,323322064.0,132138845.0
199403,SC,CRICIUMA,UNIBANCO-UNIAO BCOS BRAS S.A.,2493707830.0,0.0,0.0
199403,SC,CRICIUMA,ITAÚ UNIBANCO S.A.,2083354220.0,1941424190.0,76450498.0
199403,SC,CRICIUMA,BCO BRADESCO S.A.,855286989.0,0.0,185314393.0
199403,SC,CRICIUMA,ITAÚ UNIBANCO HOLDING S.A.,3131086417.0,1084204217.0,77244390.0
199403,SC,CRICIUMA,BCO MERCANTIL DE SP,149961791.0,0.0,129809260.0
199403,SC,CRICIUMA,BCO EST SAO PAULO S.A. BANESPA,1410487428.0,495401647.0,1973832003.0
199403,SC,CRICIUMA,BANCO SISTEMA,6803390120.0,2784190490.0,634691848.0
199403,SC,CRICIUMA,BCO DO EST. DE SC S.A.,8043942195.0,0.0,50301294.0
199403,SC,CRICIUMA,BCO SANTANDER (BRASIL) S.A.,3328245541.0,1006947557.0,157908594.0
199403,SC,CRICIUMA,BCO DO ESTADO DO RS S.A.,2386345644.0,587079842.0,2475438.0
199403,SC,BLUMENAU,BCO DO BRASIL S.A.,53631657726.0,13100891523.0,7491583388.0
199403,SC,BLUMENAU,BCO CCB BRASIL S.A.,11195853425.0,0.0,0.0
199403,SC,BLUMENAU,BCO ECONOMICO,33758070274.0,542876103.0,34578630.0
199403,SC,BLUMENAU,BCO REAL S.A.,12377039106.0,0.0,5670952.0
199403,SC,BLUMENAU,BCO NACIONAL,6704260976.0,0.0,0.0
199403,SC,BLUMENAU,BCO MERCANTIL DO BRASIL S.A.,3624188740.0,0.0,0.0
199403,SC,BLUMENAU,BCO CREDITO REAL MG S.A.,115686409.0,493951079.0,5249664.0
199403,SC,BLUMENAU,CITIBANK N.A.,28297039706.0,0.0,382433328.0
199403,SC,BLUMENAU,BCO ABN AMRO REAL S.A.,278022960.0,0.0,0.0
199403,SC,BLUMENAU,BANKBOSTON ADMINISTRAÇÃO,19846850648.0,0.0,7685521.0
199403,SC,BLUMENAU,BCO BRADESCO BERJ S.A.,369894193.0,296050110.0,68103674.0
199403,SC,BLUMENAU,BCO CREDIBANCO S.A.,2191516219.0,0.0,0.0
199403,SC,BLUMENAU,BCO BOAVISTA INTERATLANTICO S.A.,8950524860.0,0.0,324343672.0
199403,SC,BLUMENAU,BCO SAFRA S.A.,18508935810.0,0.0,0.0
199403,SC,BLUMENAU,ITAÚ UNIBANCO S.A.,29369570231.0,3509085061.0,281384961.0
199403,SC,BLUMENAU,BCO BRADESCO S.A.,66624259716.0,0.0,606431325.0
199403,SC,BLUMENAU,ITAÚ UNIBANCO HOLDING S.A.,34045619079.0,915022887.0,3852223.0
199403,SC,BLUMENAU,BCO BCN S.A.,2414742633.0,0.0,0.0
199403,SC,BLUMENAU,BCO SUDAMERIS BRASIL S/A,15716532953.0,0.0,241386149.0
199403,SC,BLUMENAU,BCO MERCANTIL DE SP,1207335842.0,0.0,961314697.0
199403,SC,BLUMENAU,UNICARD BM S.A.,1910979286.0,365113591.0,12902344.0
199403,SC,BLUMENAU,BCO MIZUHO S.A.,8905190928.0,0.0,74525.0
199403,SC,BLUMENAU,BCO COM E INV SUDAMERIS S.A.,13776744121.0,0.0,0.0
199403,SC,BLUMENAU,LBG BRASIL,14152501354.0,0.0,146676022.0
199403,SC,BLUMENAU,BCO EST SAO PAULO S.A. BANESPA,31080245990.0,2321627571.0,7492398667.0
199403,SC,BLUMENAU,BCO TOKYO S.A.,2414286440.0,0.0,955651925.0
199403,SC,BLUMENAU,BCO SOCIETE GENERALE BRASIL,10415534976.0,0.0,268850894.0
199403,SC,BLUMENAU,BCO BANESTADO S.A.,1603484835.0,0.0,0.0
199403,SC,BLUMENAU,BANCO SISTEMA,83100778844.0,8061472777.0,1194706595.0
199403,SC,BLUMENAU,BCO DO EST. DE SC S.A.,11274199467.0,0.0,118980526.0
199403,SC,BLUMENAU,BCO SANTANDER (BRASIL) S.A.,6335293188.0,970284504.0,216678238.0
199403,SC,BLUMENAU,BCR BCO CRED. REAL S.A.,1343468685.0,0.0,92005576.0
199403,SC,BLUMENAU,BCO DO ESTADO DO RS S.A.,7914565104.0,400225165.0,13602459.0
199403,SC,CHAPECO,BCO DO BRASIL S.A.,33812404830.0,4018622341.0,1861455464.0
199403,SC,CHAPECO,BCO ECONOMICO,89567368.0,486091411.0,6624170.0
199403,SC,CHAPECO,BCO REAL S.A.,399737010.0,0.0,5913561.0
199403,SC,CHAPECO,UNIBANCO-UNIAO BCOS BRAS S.A.,2182436760.0,1554000.0,0.0
199403,SC,CHAPECO,ITAÚ UNIBANCO S.A.,4704750374.0,776370720.0,51071215.0
199403,SC,CHAPECO,BCO BRADESCO S.A.,10854090051.0,0.0,68610182.0
199403,SC,CHAPECO,BCO BANESTADO S.A.,1217902823.0,0.0,0.0
199403,SC,CHAPECO,BANCO SISTEMA,2116420409.0,2032519067.0,623186310.0
199403,SC,CHAPECO,BCO DO EST. DE SC S.A.,3652300133.0,0.0,23780951.0
199403,SC,CHAPECO,BCO SANTANDER (BRASIL) S.A.,1755020246.0,766575385.0,428955047.0
199403,SC,CHAPECO,BCO DO ESTADO DO RS S.A.,612963147.0,313167671.0,1899468.0
199403,SC,FLORIANOPOLIS,BCO DO BRASIL S.A.,712057198368.0,28843482031.0,16736657617.0
199403,SC,FLORIANOPOLIS,BCO BANORTE S/A,245511027.0,872848270.0,0.0
199403,SC,FLORIANOPOLIS,BCO BRASILEIRO COMERCIAL,78890887.0,0.0,0.0
199403,SC,FLORIANOPOLIS,BCO ECONOMICO,84352964.0,1187959552.0,8250754.0
199403,SC,FLORIANOPOLIS,BCO REAL S.A.,5401541758.0,0.0,99029278.0
199403,SC,FLORIANOPOLIS,BCO NACIONAL,587661319.0,0.0,0.0
199403,SC,FLORIANOPOLIS,BCO MERCANTIL DO BRASIL S.A.,1183539716.0,0.0,0.0
199403,SC,FLORIANOPOLIS,BCO ITAÚ BBA S.A.,127819626.0,343508745.0,2398847.0
199403,SC,FLORIANOPOLIS,BCO CREDITO REAL MG S.A.,99135623.0,794678279.0,5603274.0
199403,SC,FLORIANOPOLIS,BCO ABC BRASIL S.A.,40000.0,0.0,0.0
199403,SC,FLORIANOPOLIS,BCO ABN AMRO REAL S.A.,0.0,0.0,0.0
199403,SC,FLORIANOPOLIS,BCO BRADESCO BERJ S.A.,223661258.0,253727641.0,537744977.0
199403,SC,FLORIANOPOLIS,UNIBANCO-UNIAO BCOS BRAS S.A.,1409197175.0,0.0,0.0
199403,SC,FLORIANOPOLIS,BCO TECNICORP S.A.,3714528483.0,0.0,934500888.0
199403,SC,FLORIANOPOLIS,ITAÚ UNIBANCO S.A.,2686815561.0,3672020604.0,328239847.0
199403,SC,FLORIANOPOLIS,BCO BRADESCO S.A.,443511845.0,0.0,1434178947.0
199403,SC,FLORIANOPOLIS,BCO BCN S.A.,1081207780.0,0.0,0.0
199403,SC,FLORIANOPOLIS,BCO SUDAMERIS BRASIL S/A,880890023.0,0.0,2153591525.0
199403,SC,FLORIANOPOLIS,BCO MERCANTIL DE SP,103728850.0,0.0,302165529.0
199403,SC,FLORIANOPOLIS,UNICARD BM S.A.,517012455.0,336519469.0,4851250.0
199403,SC,FLORIANOPOLIS,BCO DIBENS S.A.,663088547.0,0.0,0.0
199403,SC,FLORIANOPOLIS,BCO COM E INV SUDAMERIS S.A.,186987834.0,0.0,6989263.0
199403,SC,FLORIANOPOLIS,BCO EST SAO PAULO S.A. BANESPA,214342118.0,2415126749.0,8316978327.0
199403,SC,FLORIANOPOLIS,BCO BANESTADO S.A.,1425750506.0,0.0,0.0
199403,SC,FLORIANOPOLIS,BANCO SISTEMA,1412009798.0,10145421253.0,2491064407.0
199403,SC,FLORIANOPOLIS,BCO VR S.A.,0.0,0.0,0.0
199403,SC,FLORIANOPOLIS,BCO DO EST. DE SC S.A.,87538454041.0,0.0,81688379010.0
199403,SC,FLORIANOPOLIS,BCO SANTANDER (BRASIL) S.A.,2703355520.0,2288414084.0,2754971355.0
199403,SC,FLORIANOPOLIS,BCR BCO CRED. REAL S.A.,1390639496.0,0.0,0.0
199403,SC,FLORIANOPOLIS,BCO DO ESTADO DO RS S.A.,832030897.0,957386555.0,40282683.0
199403,SC,FLORIANOPOLIS,FICRISA AXELRUD S/A CFI,811850588.0,0.0,0.0
199404,SC,ITAJAI,BCO DO BRASIL S.A.,13516011556.0,5170863686.0,2439409135.0
199404,SC,ITAJAI,BCO REAL S.A.,1737525826.0,0.0,42190057.0
199404,SC,ITAJAI,BCO NACIONAL,1070569311.0,0.0,0.0
199404,SC,ITAJAI,UNIBANCO-UNIAO BCOS BRAS S.A.,1404575055.0,0.0,0.0
199404,SC,ITAJAI,ITAÚ UNIBANCO S.A.,2504783680.0,5138762659.0,306402827.0
199404,SC,ITAJAI,BCO BRADESCO S.A.,306653456.0,0.0,239049068.0
199404,SC,ITAJAI,BCO COM E INV SUDAMERIS S.A.,984282438.0,0.0,27263834.0
199404,SC,ITAJAI,BANCO SISTEMA,3199312115.0,6113059376.0,1378001270.0
199404,SC,ITAJAI,BCO DO EST. DE SC S.A.,2098195076.0,0.0,36490020.0
199404,SC,ITAJAI,BCO SANTANDER (BRASIL) S.A.,2930097685.0,1249904745.0,2539200731.0
199404,SC,CRICIUMA,BCO DO BRASIL S.A.,14655869026.0,6790014628.0,2711198700.0
199404,SC,CRICIUMA,BCO REAL S.A.,2393113228.0,0.0,72565357.0
199404,SC,CRICIUMA,BCO NACIONAL,4570904251.0,0.0,0.0
199404,SC,CRICIUMA,BCO BRADESCO BERJ S.A.,1687603422.0,453489811.0,195335615.0
199404,SC,CRICIUMA,UNIBANCO-UNIAO BCOS BRAS S.A.,3894471254.0,0.0,0.0
199404,SC,CRICIUMA,ITAÚ UNIBANCO S.A.,2393659443.0,2827131579.0,107405211.0
199404,SC,CRICIUMA,BCO BRADESCO S.A.,1394866097.0,0.0,256019428.0
199404,SC,CRICIUMA,ITAÚ UNIBANCO HOLDING S.A.,3950865266.0,1569084439.0,121440362.0
199404,SC,CRICIUMA,BCO MERCANTIL DE SP,243358317.0,0.0,178689691.0
199404,SC,CRICIUMA,BCO EST SAO PAULO S.A. BANESPA,1994759735.0,711420318.0,3076939165.0
199404,SC,CRICIUMA,BANCO SISTEMA,10941700620.0,4016020116.0,858081787.0
199404,SC,CRICIUMA,BCO DO EST. DE SC S.A.,11776087644.0,0.0,73131271.0
199404,SC,CRICIUMA,BCO SANTANDER (BRASIL) S.A.,4573329673.0,1453985624.0,193343942.0
199404,SC,CRICIUMA,BCO DO ESTADO DO RS S.A.,4268147683.0,881444884.0,3629971.0
199404,SC,BLUMENAU,BCO DO BRASIL S.A.,88249600229.0,18940695731.0,10531357528.0
199404,SC,BLUMENAU,BCO CCB BRASIL S.A.,15639186125.0,0.0,0.0
199404,SC,BLUMENAU,BCO ECONOMICO,50251644805.0,745248785.0,45728376.0
199404,SC,BLUMENAU,BCO REAL S.A.,18557574066.0,0.0,7217606.0
199404,SC,BLUMENAU,BCO NACIONAL,8640985697.0,0.0,0.0
199404,SC,BLUMENAU,BCO MERCANTIL DO BRASIL S.A.,7108698839.0,0.0,0.0
199404,SC,BLUMENAU,BCO CREDITO REAL MG S.A.,176308791.0,568734293.0,7486582.0
199404,SC,BLUMENAU,CITIBANK N.A.,26321365186.0,0.0,39539754.0
199404,SC,BLUMENAU,BCO ABN AMRO REAL S.A.,79255276.0,0.0,0.0
199404,SC,BLUMENAU,BANKBOSTON ADMINISTRAÇÃO,41488333987.0,0.0,10787134.0
199404,SC,BLUMENAU,BCO BRADESCO BERJ S.A.,553919994.0,405586647.0,120358363.0
199404,SC,BLUMENAU,BCO CREDIBANCO S.A.,5627892102.0,0.0,0.0
199404,SC,BLUMENAU,BCO BOAVISTA INTERATLANTICO S.A.,20317085730.0,0.0,4473900238.0
199404,SC,BLUMENAU,BCO SAFRA S.A.,32244773538.0,0.0,0.0
199404,SC,BLUMENAU,ITAÚ UNIBANCO S.A.,44037994084.0,5147784612.0,404033264.0
199404,SC,BLUMENAU,BCO BRADESCO S.A.,79677929801.0,0.0,820731948.0
199404,SC,BLUMENAU,ITAÚ UNIBANCO HOLDING S.A.,49860773459.0,1331104378.0,5532936.0
199404,SC,BLUMENAU,BCO BCN S.A.,3779192343.0,0.0,0.0
199404,SC,BLUMENAU,BCO SUDAMERIS BRASIL S/A,21667475986.0,0.0,160351929.0
199404,SC,BLUMENAU,BCO MERCANTIL DE SP,1123004783.0,0.0,1162102165.0
199404,SC,BLUMENAU,UNICARD BM S.A.,2156824939.0,466169397.0,18806900.0
199404,SC,BLUMENAU,BCO MIZUHO S.A.,16199183138.0,0.0,106336.0
199404,SC,BLUMENAU,BCO COM E INV SUDAMERIS S.A.,17839711919.0,0.0,0.0
199404,SC,BLUMENAU,LBG BRASIL,20198447279.0,0.0,230713067.0
199404,SC,BLUMENAU,BCO EST SAO PAULO S.A. BANESPA,48669245852.0,3196320442.0,11012305894.0
199404,SC,BLUMENAU,BCO TOKYO S.A.,7282253508.0,0.0,1422985194.0
199404,SC,BLUMENAU,BCO SOCIETE GENERALE BRASIL,16038990513.0,0.0,2643433310.0
199404,SC,BLUMENAU,BCO BANESTADO S.A.,2670739036.0,0.0,0.0
199404,SC,BLUMENAU,BANCO SISTEMA,102665964449.0,11547910694.0,2009256730.0
199404,SC,BLUMENAU,BCO DO EST. DE SC S.A.,17247020754.0,0.0,168556000.0
199404,SC,BLUMENAU,BCO SANTANDER (BRASIL) S.A.,7542782411.0,1411873854.0,270216889.0
199404,SC,BLUMENAU,BCR BCO CRED. REAL S.A.,2213337494.0,0.0,128686429.0
199404,SC,BLUMENAU,BCO DO ESTADO DO RS S.A.,11397281998.0,563769582.0,19687857.0
199404,SC,CHAPECO,BCO DO BRASIL S.A.,44141002424.0,5742494994.0,2934064065.0
199404,SC,CHAPECO,BCO ECONOMICO,68727280.0,749733140.0,9423472.0
199404,SC,CHAPECO,BCO REAL S.A.,494904047.0,0.0,4437739.0
199404,SC,CHAPECO,UNIBANCO-UNIAO BCOS BRAS S.A.,3096739882.0,1554000.0,0.0
199404,SC,CHAPECO,ITAÚ UNIBANCO S.A.,5152829918.0,1172704925.0,72707873.0
199404,SC,CHAPECO,BCO BRADESCO S.A.,15727450387.0,0.0,97818849.0
199404,SC,CHAPECO,BCO BANESTADO S.A.,2204346398.0,0.0,0.0
199404,SC,CHAPECO,BANCO SISTEMA,3365267823.0,2926724499.0,1007764233.0
199404,SC,CHAPECO,BCO DO EST. DE SC S.A.,4657679471.0,0.0,35189483.0
199404,SC,CHAPECO,BCO SANTANDER (BRASIL) S.A.,2745400816.0,1136780496.0,471591877.0
199404,SC,CHAPECO,BCO DO ESTADO DO RS S.A.,902021506.0,436146226.0,2756240.0
199404,SC,FLORIANOPOLIS,BCO DO BRASIL S.A.,839716191368.0,41811315081.0,22975839752.0
199404,SC,FLORIANOPOLIS,BCO BANORTE S/A,355411173.0,1459442542.0,0.0
199404,SC,FLORIANOPOLIS,BCO BRASILEIRO COMERCIAL,118507297.0,0.0,0.0
199404,SC,FLORIANOPOLIS,BCO ECONOMICO,146824768.0,1673329835.0,11006714.0
199404,SC,FLORIANOPOLIS,BCO REAL S.A.,5669692511.0,0.0,140354781.0
199404,SC,FLORIANOPOLIS,BCO NACIONAL,848975952.0,0.0,0.0
199404,SC,FLORIANOPOLIS,BCO MERCANTIL DO BRASIL S.A.,1603658919.0,0.0,0.0
199404,SC,FLORIANOPOLIS,BCO ITAÚ BBA S.A.,288263069.0,517520154.0,3421013.0
199404,SC,FLORIANOPOLIS,BCO CREDITO REAL MG S.A.,159937062.0,1120798334.0,7882320.0
199404,SC,FLORIANOPOLIS,BCO ABC BRASIL S.A.,80000.0,0.0,0.0
199404,SC,FLORIANOPOLIS,BCO ABN AMRO REAL S.A.,0.0,0.0,0.0
199404,SC,FLORIANOPOLIS,BCO BRADESCO BERJ S.A.,279927206.0,377519834.0,658292131.0
199404,SC,FLORIANOPOLIS,UNIBANCO-UNIAO BCOS BRAS S.A.,1688369916.0,0.0,0.0
199404,SC,FLORIANOPOLIS,BCO TECNICORP S.A.,5668409219.0,0.0,1360554067.0
199404,SC,FLORIANOPOLIS,ITAÚ UNIBANCO S.A.,3393255782.0,5143081128.0,460894465.0
199404,SC,FLORIANOPOLIS,BCO BRADESCO S.A.,907905752.0,0.0,2013229733.0
199404,SC,FLORIANOPOLIS,BCO BCN S.A.,1581549651.0,0.0,0.0
199404,SC,FLORIANOPOLIS,BCO SUDAMERIS BRASIL S/A,1160303099.0,0.0,3123551528.0
199404,SC,FLORIANOPOLIS,BCO MERCANTIL DE SP,156901610.0,0.0,616318795.0
199404,SC,FLORIANOPOLIS,UNICARD BM S.A.,745667009.0,383735110.0,7036298.0
199404,SC,FLORIANOPOLIS,BCO DIBENS S.A.,1113599848.0,0.0,0.0
199404,SC,FLORIANOPOLIS,BCO COM E INV SUDAMERIS S.A.,398440683.0,0.0,9697363.0
199404,SC,FLORIANOPOLIS,BCO EST SAO PAULO S.A. BANESPA,347873778.0,3640922317.0,10391415610.0
199404,SC,FLORIANOPOLIS,BCO BANESTADO S.A.,2157709992.0,0.0,0.0
199404,SC,FLORIANOPOLIS,BANCO SISTEMA,1857340288.0,14526625486.0,3506035950.0
199404,SC,FLORIANOPOLIS,BCO VR S.A.,0.0,0.0,0.0
199404,SC,FLORIANOPOLIS,BCO DO EST. DE SC S.A.,83682805933.0,0.0,125920919650.0
199404,SC,FLORIANOPOLIS,BCO SANTANDER (BRASIL) S.A.,3235687661.0,3307821031.0,3478741523.0
199404,SC,FLORIANOPOLIS,BCR BCO CRED. REAL S.A.,2089052242.0,0.0,0.0
199404,SC,FLORIANOPOLIS,BCO DO ESTADO DO RS S.A.,1286379703.0,1404118857.0,55418859.0
199404,SC,FLORIANOPOLIS,FICRISA AXELRUD S/A CFI,1025320150.0,0.0,0.0
199405,SC,ITAJAI,BCO DO BRASIL S.A.,23185145855.0,7715054280.0,3249097848.0
199405,SC,ITAJAI,BCO REAL S.A.,3433145182.0,0.0,60780378.0
199405,SC,ITAJAI,BCO NACIONAL,1960172209.0,0.0,0.0
199405,SC,ITAJAI,UNIBANCO-UNIAO BCOS BRAS S.A.,2106414143.0,0.0,0.0
199405,SC,ITAJAI,ITAÚ UNIBANCO S.A.,3925477021.0,7504112292.0,364310146.0
199405,SC,ITAJAI,BCO BRADESCO S.A.,496513374.0,0.0,310448723.0
199405,SC,ITAJAI,BCO COM E INV SUDAMERIS S.A.,1078725002.0,0.0,38858538.0
199405,SC,ITAJAI,BANCO SISTEMA,4600569439.0,8859775230.0,1995785089.0
199405,SC,ITAJAI,BCO DO EST. DE SC S.A.,3858375161.0,0.0,51532837.0
199405,SC,ITAJAI,BCO SANTANDER (BRASIL) S.A.,4056018676.0,1888866741.0,5947162209.0
199405,SC,CRICIUMA,BCO DO BRASIL S.A.,23781602710.0,10169465425.0,3683523566.0
199405,SC,CRICIUMA,BCO REAL S.A.,3361869548.0,0.0,106332691.0
199405,SC,CRICIUMA,BCO NACIONAL,6882895244.0,0.0,0.0
199405,SC,CRICIUMA,BCO BRADESCO BERJ S.A.,1793068189.0,684648186.0,251728558.0
199405,SC,CRICIUMA,UNIBANCO-UNIAO BCOS BRAS S.A.,6263036627.0,0.0,0.0
199405,SC,CRICIUMA,ITAÚ UNIBANCO S.A.,3464062983.0,4226150689.0,134635134.0
199405,SC,CRICIUMA,BCO BRADESCO S.A.,2014445867.0,0.0,349922770.0
199405,SC,CRICIUMA,ITAÚ UNIBANCO HOLDING S.A.,6465366457.0,2140814061.0,205380405.0
199405,SC,CRICIUMA,BCO MERCANTIL DE SP,350248592.0,0.0,265674008.0
199405,SC,CRICIUMA,BCO EST SAO PAULO S.A. BANESPA,2989199001.0,1079813527.0,4995125405.0
199405,SC,CRICIUMA,BANCO SISTEMA,15325423497.0,5885131360.0,1013434854.0
199405,SC,CRICIUMA,BCO DO EST. DE SC S.A.,17153725325.0,0.0,111868875.0
199405,SC,CRICIUMA,BCO SANTANDER (BRASIL) S.A.,6486530442.0,2011259566.0,229307849.0
199405,SC,CRICIUMA,BCO DO ESTADO DO RS S.A.,5115520542.0,1277633241.0,5343288.0
199405,SC,BLUMENAU,BCO DO BRASIL S.A.,211980513641.0,27873665566.0,15550314065.0
199405,SC,BLUMENAU,BCO CCB BRASIL S.A.,25347454641.0,0.0,0.0
199405,SC,BLUMENAU,BCO ECONOMICO,46724879799.0,1092434834.0,67096074.0
199405,SC,BLUMENAU,BCO REAL S.A.,33109819450.0,0.0,10581661.0
199405,SC,BLUMENAU,BCO NACIONAL,7026510179.0,0.0,0.0
199405,SC,BLUMENAU,BCO MERCANTIL DO BRASIL S.A.,12364815438.0,0.0,0.0
199405,SC,BLUMENAU,BCO CREDITO REAL MG S.A.,233227142.0,828618663.0,10984874.0
199405,SC,BLUMENAU,CITIBANK N.A.,24941798184.0,0.0,82281025.0
199405,SC,BLUMENAU,BCO ABN AMRO REAL S.A.,46976314.0,0.0,0.0
199405,SC,BLUMENAU,BANKBOSTON ADMINISTRAÇÃO,53782376514.0,0.0,15620612.0
199405,SC,BLUMENAU,BCO BRADESCO BERJ S.A.,753824233.0,631157556.0,182608265.0
199405,SC,BLUMENAU,BCO CREDIBANCO S.A.,16209003353.0,0.0,0.0
199405,SC,BLUMENAU,BCO BOAVISTA INTERATLANTICO S.A.,41479683885.0,0.0,7527233801.0
199405,SC,BLUMENAU,BCO SAFRA S.A.,49502320893.0,0.0,0.0
199405,SC,BLUMENAU,ITAÚ UNIBANCO S.A.,59696493385.0,7578902405.0,571015366.0
199405,SC,BLUMENAU,BCO BRADESCO S.A.,118593834150.0,0.0,1049080600.0
199405,SC,BLUMENAU,ITAÚ UNIBANCO HOLDING S.A.,65388707254.0,1645679179.0,58233396.0
199405,SC,BLUMENAU,BCO BCN S.A.,5561331042.0,0.0,0.0
199405,SC,BLUMENAU,BCO SUDAMERIS BRASIL S/A,3075576912.0,0.0,518069675.0
199405,SC,BLUMENAU,BCO MERCANTIL DE SP,2504566810.0,0.0,1947206949.0
199405,SC,BLUMENAU,UNICARD BM S.A.,2814231202.0,743017626.0,27199949.0
199405,SC,BLUMENAU,BCO MIZUHO S.A.,26249695342.0,0.0,155970.0
199405,SC,BLUMENAU,BCO COM E INV SUDAMERIS S.A.,28893963609.0,0.0,0.0
199405,SC,BLUMENAU,LBG BRASIL,28151758197.0,0.0,32594234.0
199405,SC,BLUMENAU,BCO EST SAO PAULO S.A. BANESPA,70403552259.0,4814014330.0,14894713457.0
199405,SC,BLUMENAU,BCO TOKYO S.A.,12355769636.0,0.0,2093822806.0
199405,SC,BLUMENAU,BCO SOCIETE GENERALE BRASIL,20482479542.0,0.0,4930298793.0
199405,SC,BLUMENAU,BCO BANESTADO S.A.,4281375121.0,0.0,0.0
199405,SC,BLUMENAU,BANCO SISTEMA,153767641776.0,17334440704.0,2336006680.0
199405,SC,BLUMENAU,BCO DO EST. DE SC S.A.,30296127813.0,0.0,244503492.0
199405,SC,BLUMENAU,BCO SANTANDER (BRASIL) S.A.,10885835572.0,2237680298.0,383714832.0
199405,SC,BLUMENAU,BCR BCO CRED. REAL S.A.,2684254998.0,0.0,190698127.0
199405,SC,BLUMENAU,BCO DO ESTADO DO RS S.A.,16103101019.0,864242493.0,28980402.0
199405,SC,CHAPECO,BCO DO BRASIL S.A.,65386018868.0,8462177445.0,3988910221.0
199405,SC,CHAPECO,BCO ECONOMICO,159965320.0,1035567394.0,13826819.0
199405,SC,CHAPECO,BCO REAL S.A.,3448892334.0,0.0,7596410.0
